id,text,label
6429,"سیلاب نےحکومتی نااہلی اوربیڈگورننس واضح کردی،جے یو آئی پنجاب",1
6430,معرکہ حق تاریخی فتح ,1
6431,ایف بی آر کی  بڑی کامیابی ‘ عدالت نے 36.14 ارب کے مقدمات نمٹا دئیے,1
6432,"’’بنیان مرصوص‘‘ تاریخی فتح قوم کے ایمان، اتحاد، نظم و ضبط کا ثمر: کور کمانڈر لاہور",1
6433,"بھارتی ’’نیو  نارمل‘‘ بالادستی کا دعویٰ دفن، ہمیں ہر محاذ پر کامیابی ملی: اسحاق ڈار",1
6434,"آپریشن سندور میں بدترین ناکامی، اپوزیشن نے مودی سرکار پر سوالات کی بوچھاڑ کر دی",1
6435,"پاکستان کا کرپٹو کی دنیا میں بڑا قدم ہے،  جس کے باعث بھارت پیچھے رہ گیا",1
6436,"عاصم منیر فیلڈ مارشل بننے کے حقدار، ان کی بہترین حکمت عملی نے فتح دلوائی: نوازشریف",1
6437,"مقبوضہ کشمیر: بھارتی فوج کی موجودگی میں شہریوں کی زندگی اجیرن، علاقے کو بڑی جیل میں بدل دیا: حریت کانفرنس",1
6438,"بھارت کو پھر ناکامی، فیٹف اجلاس میں پاکستان کو گرے لسٹ کے بجائے رپورٹنگ پر رکھنے کا فیصلہ",1
6439,"را اور موساد کا خفیہ تعاون، دفاعی اتحاد خطے کے امن کے لیے بڑا خطرہ",1
6440,’’ٹرمپ‘ نیتن یاہو نے ملکر سازش کی‘‘ ایرانی پروفیسر نے برطانوی اینکر کی جانبداری بے نقاب کر دی,1
6441,"صیہونی فوج کے تہران، مشہد دیگر شہروں پر حملے جاری، ایرانی میزائلوں سے اسرائیل میں تباہی، یاہو کی رہائشگاہ نشانہ",1
6442,پنجاب بجٹ ‘ اپوزیشن کا شدید احتجاج‘ سپیکر ڈائس کا گھیرائو ‘ ایجنڈے کی کا پیاں پھاڑدیں,1
6443,"ایران کے اسرائیل پر بڑے حملے ، دفاعی نظام ناکام : بجلی بند مزید 8صیہونی ہلاک 300زخمی کی عمارتیں ملیامیٹ",1
6444,ایران کی امداد کا الزام ‘ ہنود ویہود نے پاکستان نے کیخلاف فیک نیوز کا محاذکھول دیا,1
6445,"سیز فائر، ایران کی نظر آنے والی کامیابی میں وزیراعظم کا اہم کردار، پیچھے وردی بھی ہے: محسن نقوی",1
6446,"آپریشن سندور: بھارت نے ناکامی چھپانے کیلئے جھوٹی کتاب شائع کر دی، پاکستان مخالف پراپیگنڈا",1
6447,پاکستان کیخلاف الزامات: آسیان ریجنل فورم کے اجلاس میں بھی بھارت کو شرمندگی,1
6448,"مریم نواز کا شاندار اقدام، جان و مال، سرکاری املاک کے تحفظ کیلئے پہلی رائٹ مینجمنٹ پولیس فورس قائم",1
6449,"مقبوضہ کشمیر: برہان وانی کو یوم شہادت پر شاندار خراج عقیدت، شہدا کا مشن ہر قیمت پر جاری رہے گا: حریت کانفرنس",1
6450,"سیز فائر، ایران کی نظر آنے والی کامیابی میں وزیراعظم کا اہم کردار، پیچھے وردی بھی ہے: محسن نقوی",1
6451,"برکس: بھارت پھر ناکام، پہلگام واقعہ میںپاکستان کا نام شامل نہ کرا سکا",1
6452,آپریشن بنیان مرصوص میں پاکستان کی کامیابی پر بیرونی حمایت کے بھارتی الزامات حقائق کے منافی: فیلڈ مارشل,1
6453,"امریکی عدالتی دستاویزات : ’’را‘‘ کی خالصتان رہنمائوں کیخلاف سازش ، مودی حکومت کی عالمی دہشت گردی بے نقاب",1
6454,"امریکی عدالتی دستاویزات : ’’را‘‘ کی خالصتان رہنمائوں کیخلاف سازش ، مودی حکومت کی عالمی دہشت گردی بے نقاب",1
6455,"اسرائیل نے اپنے جرم کو جواز فراہم کرنے کی مایوس کن کوشش کی ، قطر",1
6456,خیبر پختونخواکے ورلڈ بینک منصوبے میں 10 کروڑ 60 لاکھ روپے کا بڑا فراڈ,1
6457,"سندھ میں حکومت کے نام پر لوٹ مار اور کرپشن کا**”سسٹم“چل رہا ہے** ،حافظ نعیم",1
6458,"وزیرِ اعظم کا بڑا اقدام، سیلاب زدہ علاقوں کے صارفین سے اگست کے بجلی بلوں کی وصولی روک دی",1
6459,غیر ملکی سرمایہ کاروں اور پیشہ ور افراد کو راغب کرنے کی جانب ایک اہم قدم,1
6460,"نااہل حکمرانوں کی وجہ سے قوم کو سیلاب کا سامنا کرنا پڑا،پرویزالٰہی",1
6461,"ملک کے اندر کرپٹ افراد کا راج ہے،جاوید قصوری",1
6462,"سیلاب سے 500 ارب کا نقصان،زراعت، معیشت پھر پیچھے چلی گئی، احسن اقبال، IMFنے سنگین صورتحال کو سمجھ لیا ہے، وزیر خزانہ",1
6463,"ایشیا کپ میچ، بھارت فتح یاب، پاکستان کا غیرمستحکم ٹاپ آرڈر، ناتجربہ کار بیٹنگ، کمزور بولنگ شکست کی بڑی وجوہات",1
6464,"پے در پے ناکامیاں ،فتنہ الخوارج میں اندرونی اختلافات شدت اختیار کر گئے",1
6465,"اسرائیلی فوج غزہ سٹی میں داخل،بڑازمینی وفضائی حملہ،شہر خالی کراناشروع کردیا،90فلسطینی شہید،نسل کشی روکی جائے،اقوام متحدہ",1
6466,375؍ ٹریلین کی بے ضابطگیوں کا انکشاف حکومت کو بدنام کرنے کی سازش,1
6467,"پیپلز پارٹی کے جعلی فلسفے اور ناکام تھیوریاں سننے کا ہمارے پاس وقت نہیں ،عظمیٰ بخاری",1
6468,"ملک بھر میں انٹرنیٹ کی رفتار سست، صارفین شدید پریشان",1
6469,"میرے اور اہلیہ کے ساتھ ہونے والا سلوک انصاف اور بنیادی حقوق کی سنگین خلاف ورزی ہے، عمران خان",1
6470,"میرا بے مثال استقبال پاکستان ، سعودی عرب محبت اور باہمی احترام کا مظہر، شہباز شریف",1
6471,"عقیدہ ختم نبوت ایمان کی اساس اور ملت اسلامیہ کا عظیم سرمایہ،مقررین",1
6472,"خدمت مراکز شہریوں کوتیز رفتار سہولیات فراہم کرنیکے مشن پرعمل پیرا،آئی جی",1
6473,"حضرت محمد ؐبنی نوع انسان کی تاریخ میں سب سے بڑی ہستی ہیں، ڈاکٹر محمد علی",1
6474,"محض سوال پوچھنے پر صحافی کو ایک ارب کا نوٹس بھجوانا آزادی صحافت پر حملہ،وزیر اطلاعات کی وزیر علیٰ خیبر پختونخوا پر سخت تنقید",1
6475,سیاسی منظر نامہ ؛ پاک سعودی معاہدہ یقینی طور پر دنیا کیلئے بڑا سگنل قرار,1
6476,پاکستان نژاد عمانی پلیئر عامر کلیم کو گلے لگانے پر بھارتی کپتان غدار قرار,1
6477,"شہریوں کی چھٹی کا مزہ غارت ڈاکوئوں،چوروں کی آزادانہ لوٹ مار",1
6478,"ٹرمپ سے زیادہ اہم چیزیں فکر کیلئے موجود ہیں، صادق خان",1
6479,باہمت عورت کی کہانی ڈرامہ سیریل”کیس نمبر 9“ آج سے جیو پر,1
6480,"مفتی اعظم شیخ عبدالعزیز عالم اسلام کے عظیم مفکر تھے،جماعت اہلحدیث پاکستان",1
6481,بھارت کیخلاف شاندار فتح ‘اسلام آباد میں معرکہ حق یادگار کی تعمیر کا آغاز,1
6482,شنگھائی تعاون تنظیم کو پاکستان مخالف پلیٹ فارم بنانے کی ناکام بھارتی کوشش,1
6483,دہشت گردی کی خدمت : جعفرایکسپریس خضدار حملوں کے سرپرست کٹہرے میں لائے جائیں : ایس سی اوکانفرنس کا اعلامیہ پاکستان کی بڑی سفارتی کامیابی,1
6484,برآمدات میں تاریخی گراوٹ: مودی کا نام نہاد ماڈل بے نقاب,1
6485,"بیجنگ: طاقت کا شاندار مظاہرہ: شہباز مدعو، مودی آؤٹ، وزیراعظم کی صدر شی اور پیوٹن کیساتھ انٹری",1
6486,"ایک اور بھارتی ریلا، زبردست تباہی، انڈیا نے مکمل معلومات نہیں دیں: پاکستان، درجنوں بستیاں بہہ گئیں",1
6487,"وفاقی کابینہ میں وزیر توانائی اویس لغاری نمبر لے گئے، وزیراعظم کا بہترین کارکردگی پر خط",1
6488,"9 مئی مقدمات کے فیصلوں کا خیر مقدم، آئندہ کوئی گھناؤنی سازش کی جرأت نہیں کر سکے گا: عطا تارڑ",1
6489,"ڈیجیٹل میڈیا بہترین ہتھیار، فضائیہ نے بھارت کو 6 صفر سے شکست دی، بلاول",1
6490,سی پیک میں شمولیت ‘ تجارتی حجم 10ارب ڈالر کرنے کے خواہاں ایرانی صڈر : لاہور میں نواز شریف مریم اسلام آباد میں وزیراعظم نے شاندار استقبال کیا,1
6491,آج تاریخ کی سب سے بڑی ریلی ہو گی: گنڈا پور‘پی ٹی آئی ارکان اسمبلی سینیٹرز اڈیالہ جیل کے باہر احتجاج کریں گے,1
6492,قوم یوم استحصال منا رہی‘ مخصوص گروہ ملک کیخلاف سازشوں میں مصروف: عظمیٰ بخاری,1
6493,"بحریہ ٹاؤن میں میگا کرپشن ہوئی، 1.12 ارب روپے منی لانڈرنگ کے ثبوت مل گئے: عطا تارڑ",1
6494,"ٹرمپ نے بھارت پر ٹیرف 50 فیصد کر دیا: وقت آ گیا، نااہل مودی اقتدار چھوڑ دیں گے، بولے تو امریکی صدر ان کی مالی بے ضابطگیاں بے نقاب کر دیں گے، راہول",1
6495,پلوامہ حملے پر بھارتی حکومت کو مورد الزام ٹھہرانے والے مقبوضہ کشمیر کے سابق گورنر سیتہ پال ملک کی پراسرار موت,1
6496,"پتہ نہیں تھا پاکستان کا ردعمل اتنا تباہ کن ہو گا، بھارتی آرمی چیف: مودی ٹکے ٹوکری ہو گیا، خواجہ آصف",1
6497,"ٹرمپ نے بھارت پر ٹیرف 50 فیصد کر دیا: وقت آ گیا، نااہل مودی اقتدار چھوڑ دیں گے، بولے تو امریکی صدر ان کی مالی بے ضابطگیاں بے نقاب کر دیں گے، راہول",1
6498,مودی سرکار کی آپریشن سندور میں ناکامی اور جانی نقصان چھپانے کی کوششیں بے نقاب,1
6499,قوم یوم استحصال منا رہی‘ مخصوص گروہ ملک کیخلاف سازشوں میں مصروف: عظمیٰ بخاری,1
6500,"بحریہ ٹاؤن میں میگا کرپشن ہوئی، 1.12 ارب روپے منی لانڈرنگ کے ثبوت مل گئے: عطا تارڑ",1
6501,"ٹرمپ نے بھارت پر ٹیرف 50 فیصد کر دیا: وقت آ گیا، نااہل مودی اقتدار چھوڑ دیں گے، بولے تو امریکی صدر ان کی مالی بے ضابطگیاں بے نقاب کر دیں گے، راہول",1
6502,"خیبرپی کے : کرپشن ‘ ٹیکس چوری ، پراجیکٹ میں مبینہ 32ارب روپے کی بے ضابطگیاں",1
6503,آزاد کشمیر کے مزید 2 وزراء حکومت سے علیحدہ‘ وزیراعظم چودھری انوار الحق پر سنگین الزامات,1
6504,"چکوال یونیورسٹی آمد پر شاندار استقبال، مریم نواز ہونہار سکالر شپ لیپ ٹاپ لے کر طلبا کے درمیان پہنچ گئیں",1
6505,خیبر پی کے کابینہ میں بڑی اکھاڑ پچھاڑ 7 ارکان کے محکمے تبدیل,1
6506,پاکستان ایوی ایشن اتھارٹی کو بہترین سیکورٹی پر عالمی اعزاز سے نوازدیا گیا,1
6507,سکیورٹی ذرائع نے عسکری قیادت کیخلاف پراپنگنڈا ناکام بنادیا,1
6508,"افغانستان کیساتھ کشید گی ، بھارتی میڈیا کی جعلی ویڈیو ز تصاویر کے ذریعے منفی مہم بے نقاب",1
6509,غزہ معاہد ے پر دستخط قیدیوں کا تبادلہ : شہباز شریف اور میر ے فیورٹ فیلڈ مارشل کا شکر یہ ‘ امن سے رہیں ‘ ایران کیساتھ بھی ڈیل ہوتو شاندار : ٹرمپ,1
6510,مہمند: سیز فائر کا فائدہ اٹھاکر: درانداز ی کی کوشش ناکام ‘ 50خوارج ہلاک : دیگر واقعات میں 34مارے گئے,1
6511,بلوچستان ‘ فورسز کی کارروائیا ں ‘ فتنہ الہندوستان کا انتہائی مطولب دہشتگر د جمیل ٹیٹک ہلاک,1
6512,"روسی تیل کی خریداری میں بڑا اضافہ، بھارت کی منافع خوری ناقابل قبول: امریکہ (Big increase in Russian oil purchase, India's profiteering unacceptable: US)",1
6513,"بانی پی ٹی آئی کرپشن میں ملوث، ضمانت کا مطلب بریت نہیں: عطا تارڑ",1
6514,"مودی سرکار کا جنگی جنون، بحر ہند کو تصادم کا گڑھ بنانے کی سازش بے نقاب",1
6515,مقبوضہ کشمیر : مزید 2نوجوان شہید ‘ ایک گرفتار ‘ بارش سے تباہی ‘ 50سالہ ریکارڈ ٹوٹ گیا,1
6516,منگل کو قومی اسمبلی اجلاس سے خطاب میں خواجہ آصف نے کہا کہ ہم آرمی پبلک اسکول کا سانحہ بہی نہیں بہولے گزشتہ روز پشاور میں سانحہ پیش آیا انہوں نے کہا کہ 2010 سے 2017 تک دہشت گردی کے خلاف کامیاب جنگ لڑی مسلم لیگ ن نے اپنے دور میں دہشت گردی کا خاتمہ کیا,1
6517,انہوں نے کہا کہ خیبرپختونخوا پولیس کے اہلکاروں کو سب سے کم تنخواہ دی جاتی ہے اگرپولیس اہلکار شہید ہو جائے تو اہل خانہ کو صرف 10 لاکہ روپے دیئے جاتے ہیں انکا کہنا تہا کہ جہاں دہماکہ ہوا وہ ریڈ زون کا ایریا تہا میں گیا تومجہ سے شناختی کارڈ مانگا گیا اور اسی ایریا میں افغانی آزاد پہر رہے تہے ہوش کے ناخن لیں ہم پشتون اور بلوچوں کو اور سزا نا دیں,1
6518,قومی اسمبلی کے سانحہ پشاور کے حوالے سے بلائے جانے والے اجلاس میں اظہار خیال کرتے ہوئے شازیہ عطا مری نے کہا کہ سانحہ پشاور کی جتنی مذمت کی جائے وہ کم ہے پاکستان آج بہی دہشت گردی کا سب سے زیادہ متاثر ملک ہے سیکیورٹی فورسز سمیت پوری قوم نے دہشت گردی میں بڑی قربانیاں دیں,1
6519,اعظم سواتی نے کہا کہ میں نے ایوب خان ضیاء الحق اور پرویز مشرف کے ظلم کو دیکہا ہے اسٹیبلشمنٹ کے دو تین سو لوگوں نے اداروں کو تباہ کر دیا اعظم سواتی نے کہا کہ میرا کپتان اس ملک میں اس اسٹیبلشمنٹ کیخلاف کہڑا ہے,1
6520,آئی جی پنجاب نے میانوالی بالخصوص تہانہ مکڑوال اور اس سے ملحقہ علاقوں میں سرچ اور کومبنگ آپریشنز میں تیزی کی ہدایت دیتے ہوئے کہا کہ قانون نافذ کرنے والے دیگر اداروں اور ایجنسیوں کے ساتہ مل کر میانوالی میں بہرپور سرچ آپریشن کئے جائیں اور دہشت گرد عناصر اور انکے سہولت کاروں کو زیرو ٹالرینس کے تحت کیفر کردار تک پہنچایا جائے,1
6521,انہوں نے مزید کہا کہ جلاؤ گہیراؤ مار دو اٹہا لو پہینک دو کی فسطائیت ملک پر مسلط نہیں اب ہر کام آئین اور قانون کے مطابق ہوگا,1
6522,ج کے بڑے مسائل میں سے ایک ہے پاکستان موسمیاتی تبدیلیوں سے سب سے زیادہ متاثر ممالک میں سے ایک ملک ہے پاکستان نے موسمیاتی تبدیلیوں سے نمٹنے کے حوالے سے بہرپور اقدامات کئے ہیں یو این ای پی تباہ کن سیلابوں کے بعد پاکستان کی بحالی کی کوششوں میں اس کا ساتہ دے وزیراعظم شہباز شریف سے مسلم لیگ نون اور اتحادی جماعتوں کے وفاقی وزراء نے علیحدہ علیحدہ ملاقاتیں کیں,1
6523,انہوں نے مزید کہا کہ نگران سیٹ اپ ایک ایک فائل ڈہونڈ کر ہمارے دور کے اقدامات کو منسوخ کرنے میں مصروف ہے نگران اڑہائی ماہ کے مہمان ہیں ان کے تمام غیر آئینی اقدامات ریکارڈ ہو رہے ہیں جو جو قانون سے تجاوز کر رہا ہے وہ قانون کے شکنجے میں آ کر رہے گا,1
6524,نیازی ٹولے نے ملک میں تشدد انٹشار اور انارکی کو ہوا دی ہے انہوں نے مذید کہا کہ وفاقی و صوبائی حکومتیں پس پردہ قوتوں کو انصاف کے کٹہرے میں لائیں,1
6525,نگران صوبائی وزیر محکمہ پرائمری اینڈ سیکنڈری ہیلتہ کئیرڈاکٹرجمال ناصرنے کہا ڈاکٹرزکی فلاح وبہبوداور عزت نفس پرکوئی سمجہوتانہیں کیاجائے گا گذشتہ دورمیں ڈاکٹرزکی بہرتی میں کروڑوں روپوں کی کرپشن ہوئی ہسپتالوں میں مریضوں کو سہولت دینے کی ہرممکن کوشش کررہے ہیں,1
6526,لاہور سٹی رپورٹر آل پاکستان ٹرک ٹرالہ اونرز ایسوسی ایشن کے جنرل سیکرٹری و نائب صدر مرکزی تنظیم تاجران لاہور شیخ عبدالمتین صدر لبرٹی مارکیٹ بورڈ صفدر علی بٹ ڈپٹی چیئرمین آل پاکستان موبائل فون مینوفیکچرنگ ایسوسی ایشن فیصل محمود نے کہا ہے کہ پشاور پولیس لائن خودکش دہماکہ امن دشمن قوتوں کی دفاع پاکستان پر نقب زنی کی بہونڈی حرکت ہے انسانیت کے دشمن معصوم انسانوں کو نشانہ بنا کر سفاکیت و بربریت کے شرمناک فعل کے مرتکب ہوئے ہیں,1
6527,ریلی کے شرکاء سے سماجی و مذہبی راہنما محمد اشرف شاہین نے خطاب کرتے ہوئے کہا کہ سویڈن میں حکومتی سرپرستی میں قرآن مجید کی توہین کسی صورت برداشت نہیں قرآن پاک کی بے حرمتی اسلام دشمنی کا منہ بولتا ثبوت ہے علامہ قاری عاقب نے کہا قرآن کریم کی توہین کرنیوالوں کا تعلق دینا کے کسی خطے سے ہو انکے خلاف جہاد کا اعلان کرتا ہوں,1
6528,مونس الٰہی نے اپنی ٹوئٹ میں لکہا کہ پولیس کی 25گاڑیاں تو سمجہ آتی ہیں لیکن ساتہ میں 2 کالے ویگو کیا کر رہے تہے؟ کیا بہارتی جاسوس جاسوس ڈہونڈ رہے تہے؟ سابق وزیر اعلیٰ پنجاب چودہری پرویز الٰہی نے کہا ہے کہ حکومت ہمیں پکڑنے کے بجائے دہشتگردوں کو پکڑے نگران حکومت اپنا مینڈیٹ بہول گئی ہے ان کا مینڈیٹ صاف اور شفاف الیکشن کروانا ہے,1
6529,اسلام آباد مانیٹرنگ ڈیسک نیوز ایجنسیاں وفاقی حکومت نے عالمی مالیاتی ادارے کی ایک اور شرط قبول کرتے ہوئے بجلی مزید مہنگی کرنے کا فیصلہ کر لیا ذرائع کے مطابق پاکستان اور آئی ایم ایف کے درمیان توانائی کے شعبے پر مذاکرات ہوئے جس میں حکومت نے نظرِ ثانی شدہ سرکلر ڈیٹ مینجمنٹ پلان بہی آئی ایم ایف کو دے دیا,1
6530,وزیراعظم شہباز شریف نے میانوالی کے تہانہ مکڑوال پر دہشتگردوں کا حملہ ناکام بنانے پر پنجاب پولیس کو شاباش دیتے ہوئے غیرمعمولی بہادری کا مظاہرہ کرنے والے پولیس افسران اور جوانوں کو انعام اور تعریفی اسناد دینے کا اعلان کیاہے وزیر اعظم شہباز شریف نے اپنے بیان میں کہا کہ دہشتگردوں کو مار بہگانے والے پنجاب پولیس کے افسران اور جوانوں کو خراج تحسین پیش کرتا ہوں پولیس دہشتگردی اور جرائم کے خاتمے میں ہمارا قابل فخر ہراول دستہ ہے,1
6531,انہوں نے ایک سوال کے جواب میں کہا کہ مریم نواز کا ایئر پورٹ پر شو فلاپ تہا یہ بندے اکٹہے نہیں کر سکے چوہدری پرویز الٰہی نے مزید کہا کہ ان کے امیدواروں کی ضمانتیں ضبط ہوں گی الیکشن صاف شفاف ہو گا تو دودہ کا دودہ پانی کا پانی ہو جائے گا,1
6532,لاہور کرائم رپورٹر مختلف وزارتیں کرپشن کا گڑہ بن گئیں ایف آئی اے نے گرینڈ تحقیقات کا آغاز کر دیا ایف آئی اے نے مختلف وزارتوں میں گزشتہ 23 سال کے آڈٹ پیرا پر تفتیش کا آغاز کر دیا,1
6533,رانا ثنا اللہ نے کہا کہ ہم نے پوری کوشش کی قیمتوں کو نہ بڑہایا جائے پاکستان اس وقت بحران کا شکار ہے ہم نے بحران سے بچانا ہے آپ نے اس مشن میں مریم نوازکا بہرپورساتہ دینا ہے آج کے اجلاس کو بہرپور انداز میں کامیاب بنانا ہے کارکن سوشل میڈیا ٹیم کا بہی حصہ بنیں,1
6534,رہائی کے بعد اسلام آباد میں کارکنوں سے خطاب کرتے ہوئے فواد چوہدری نے کہا کہ مشکل وقت میں پارٹی میرے ساتہ کہڑی رہی جس پر پارٹی رہنماؤں اور کارکنان کا شکرگزار ہوں پی ٹی آئی رہنما نے کہاکہ اگر ارکان اسمبلی غدار ہیں تو محب وطن کون ہے حکومت کی عوامی مسائل پر کوئی توجہ نہیں ان کی توجہ عمران خان کو مائنس کرنے پر ہے اور عمران خان کو مائنس کرکے پاکستان کی سیاست کیا رہ جائے گی,1
6535,نگران وزیراعلیٰ محسن نقوی نے کہا کہ انسانیت سوز واقعہ میں ملوث ملزمان کسی رعایت کے مستحق نہیں متاثرہ خاتون کو انصاف کی فراہمی یقینی بنائی جائے,1
6536,رہنماوں نے مطالبہ کیا کہ دہماکہ کی جلد از جلد تحقیقات کروائی جائیں اوراس میں ملوث دہشتگردوں کو فوری عبرت کا نشان بنایا جائے انہوں نے کہا کہ اسلام دوسروں کی جان و مال کی حفاظت کا حکم دیتا ہے اور کسی بہی انسان کی نا حق جان لینا اسلام میں حرام ہے اور ہر قسم کی دہشت گردی بہی قابل مذمت ہے,1
6537,انہوں نے کہا کہ ہمارے ملک میں وسائل کی فراوانی لیکن بدقسمتی سے مدبرومخلص قیادت کاقحط ہے اگرعوام کی اجتماعی سوچ کے باوجود انتخابی نظام نہیں بدلتا توپہر وہ اپنا طریقہ انتخاب تبدیل کریں بار بارآزمائے ہوئے کرداروں کے ووٹ کی پرچی سے پرخچے اڑاتے ہوئے انہیں کیفر کردار تک پہنچادیں انہوں نے کہا کہ ہماری سیاسی اشرافیہ کے اندرون وبیرون ملک اثاثوں کاڈہیر کوہ ہمالیہ سے زیادہ اونچالیکن بدقسمت ریاست مقروض ہے,1
6538,انہوں نے کہا کہ آئی ایم ایف کی بیساکہیاں چہوڑے بلکہ توڑے بغیر ہمارا ملک اورمعاشرہ اپنے پیروں پرکہڑا نہیں ہوسکتا ملک دشمن عناصر سیاسی عدم استحکام کافائدہ اٹہارہے ہیں شرپسند عناصر کی سرکوبی کیلئے پاکستانیوں کے مابین اتحاد ویکجہتی ناگزیر ہے,1
6539,کمشنر لاہور اور ڈی جی پی ایچ اے نے شائنگ اور گرین لاہور مہم بہترین کارکردگی کا مظاہرہ کرنے والے مالیوں میں اعزازی سرٹیفیکیٹ تقسیم کیے اور اس موقع پر پی ایچ اے ہیڈکواٹر کے نئے بننے والے مین گیٹ کا بہی افتتاح کیا کمشنر لاہور چوہدری محمد علی رندہاوا نے کہا ڈی جی پی ایچ اے ذیشان جاوید اور ان کی پوری ٹیم مبارکباد کی مستحق ہے,1
6540,ڈی جی پی ایچ اے ذیشان جاوید نے کہا کہ پی ایچ اے کے مالی درختوں اور پودوں کے مسیحا ہیں شہر کی مختلف شاہراؤں کی گرین بیلٹس کو خوبصورت بنانے والے مالی پی ایچ اے کا اثاثہ ہیں,1
6541,یہ وقت ایک دوسرے پہ الزام تراشی کا نہیں سب سے پہلے ملک پہر آپس کے اختلافات خدارا ریاست بچاو اور ملکی معیشت مضبوط بناو,1
6542,پنجاب اور خیبرپختونخوا میں غیر یقینی کی صورتحال کی وجہ سے امیدوار سیاسی مہم نہیں چلا پا رہے الیکشن شیڈول جاری نہ کرکے درخواست گزار کی حق تلفی کی جا رہی ہے الیکشن شیڈول اسلام آ باد مانیٹرنگ ڈیسک عدالت نے سابق صدر آصف علی زرداری پر عمران خان کو قتل کرنے کی سازش سے متعلق کیس میں گرفتار سربراہ عوامی مسلم لیگ شیخ رشید احمد کو 2 روزہ جسمانی ریمانڈ پر پولیس کے حوالے کر دیا,1
6543,وزیراعظم نے کہا کے تہری منصوبے کو نواز شریف دور میں حتمی شکل دی گئی آج یہ 1100میگاواٹ بجلی پیدا کررہا ہے اس پر مزید کام کرنے کی ضر ورت ہے اس سلسلے میں چینی دوستوں سے بات چیت ہورہی ہے پاکستان میں حالیہ سیلاب سے بڑی پیمانے پر تباہی ہوئی اور30ارب ڈالر کا معاشی نقصان ہوا اس صورتحال میں ہم چینی دوستوں سے توقع رکہتے ہیں کہ وہ فی یو نٹ قیمت میں کمی کریں گے,1
6544,فواد چود ہری نے مزید کہا ججز نے یا تو جسٹس منیر بننا ہے یا آئین کی حفاظت کرنی ہے اگر 90 دنوں میں الیکشن نہیں ہو گا تو آئین شکنی ہو گی دونوں گورنرز اگر الیکشن کی تاریخ نہیں دیتے تو آر ٹیکل 6 کے مرتکب ہونگے ہم چاہتے ہیں آئین کے مطابق انتخابات کرائے جائیں الیکشن کے بعد نئی اپوزیشن نے جنم لینا ہے ان کے بہت سارے ممبرز ہم سے رابطے میں ہیں,1
6545,لاہور جنرل رپورٹر وزیرداخلہ رانا ثناء اللہ کا کہنا ہے کہ قتل اور ہشت گرد تنظیموں سے رابطے ہونے کے سنگین الزامات لگانے والے قانون کا سامنا کریں وزیرداخلہ رانا ثناء اللہ نے سابق وزیر داخلہ شیخ رشید کی گرفتاری پر بیان دیتے ہوئے کہا کہ سیاسی مسخرہ سیاسی رنگ دینے کی کوشش کررہا ہے صرف قانون پر عمل ہوا ہے پسلیاں تو نہیں تڑوائیں؟ قانونی کارروائی ہورہی ہے 15 کلوہیروئن تو نہیں ڈالی اس سے حکومت کاکوئی تعلق نہیں,1
6546,وزیر داخلہ نے سابق وزیراعظم پر تنقید کرتے ہوئے کہا کہ عمران نیازی نے سیاسی مخالفین سچ بولنے والے صحافیوں کو جیلوں میں ڈالا جہوٹے مقدمے بنوائے گزشتہ چار سال کے سیاہ دور میں صحافیوں کو گولیاں ماری گئیں پسلیاں توڑی گئیں ان کا کہنا تہا کہ باس اور چپڑاسی دونوں کی قانون کا سامنا کرنے سے ہوا نکلی ہوئی ہے یہ ہر اْس ادارے کو گالیاں دیتے ہیں جو اِن سے جواب مانگے,1
6547,لاہور نمائندہ خصوصی مسلم لیگ پنجاب کی صدر سابق رکن صوبائی اسمبلی خدیجہ عمر فاروقی نے کہا ہے کہ سابق وزیراعلیٰ پنجاب کی رہائش گاہ گجرات میں پولیس کا چہاپہ قابل مذمت اور بدترین انتقامی کارروائی ہے سیاست کو دشمنی میں تبدیل کرنا ملک و قوم اور جمہوریت کے مفاد میں نہیں ہے,1
6548,سیاست میں اخلاقیات کا جنازہ نہ نکالا جائے انہوں نے کہا کہ چیف جسٹس لاہور ہائیکورٹ کو بہی اپیل کرتے ہیں کہ سابق نائب وزیراعظم سابق وزیراعلیٰ پنجاب کی رہائش گاہ پر حملہ کانوٹس لیں,1
6549,لاہور سٹی رپورٹر آل آئرن سٹیل مرچنٹ ایسوسی ایشن رجسٹرڈ لاہور کے صدر فیصل مجاہد نے کہا ہے کہ پہولوں کے شہر پشاور کو ایک بار پہر نہتے انسانوں کے خون میں نہلا دیا گیا معصوم اور نہتے لوگوں کو نشانہ بنانا انسانیت کی بدترین تذلیل اور درندگی اور سفاکیت کی بدترین مثال ہے پشاور خودکش دہماکہ پاکستان کے دفاع کو کمزور کرنے کی سازش ہے,1
6550,لاہور سٹی رپورٹر مرکزی تنظیم تاجران لاہور کے صدر سید عظمت علی شاہ قومی تاجر اتحاد لاہور کے جنرل سیکرٹری حافظ عابد علی انجمن تاجران ریڈی میڈ گارمنٹس شاہ عالم مارکیٹ کے صدر عمر جاوید بٹ نے پشاور پولیس لائن خودکش دہماکے کے شہدا کیلئے اظہار تعزیت کرتے ہوئے کہا کہ پشاور خودکش دہماکہ امن دشمن عناصر کی گہناؤنی سازش ہے پاکستانی قوم کے حوصلے بلند ہیں بزدل دہشت گرد بہادر قوم کو شکست نہیں دے سکتے,1
