text,llm,Label
پی ڈی ایم اور اس کے اتحادی لوٹ مار کرنے اور اپنے کیسز معاف کروانے کیلئے برسر اقتدار آئے ہیں مفاد پرستوں کا ٹولہ دن رات ملک کو نوچ رہا ہے,,Biased
ڈالر اکاؤنٹ کہولنے کی اجازت دی جائے چیئرمین ہوپ نے کہا کہ حکومت کے لئے مشکلات ہیں تو 40فیصد کوٹہ سرکاری رکہ لیا جائے اور 60فیصد پرائیویٹ سکیم کو دے دیا جائے سعید احمد ملک نے کہا ہے حکومت حج 2012کے معاہدے پر عمل درآمد یقینی بنائے,,Biased
امام حسن کونسل کے سیکرٹری جنرل ناصر عباس قادری نے کہا کہ ہم نظام مصطفی کی اس تحریک میں خالد انصاری کے ساتہ ہیں پیر فیاض الحسن قادری اور میاں جلیل احمد شرقپوری نے اپنے خطابات میں خوشحال پاکستان پارٹی کی ان کاوشوں کو سراہا اور اس جدوجہد میں اپنی حمایت کا یقین دلایا,,Biased
پرویز الہی کو پارٹی کا صدر بنانے کے لیے سینئر لیڈر شپ نے منظوری دے دی ہے انہوں نے کہا کہ پرویزالہی اور ان کیساتہیوں نے پی ٹی آئی کا بہرپورساتہ دیا,,Biased
انہوں نے کہا کہ ہمارے ارکان کے خلاف پرچے بہی ہوئے لیکن ہم نے عمران خان کے ساتہ دیا عمران خان نے پنجاب میں جو ذمہ داری تہی اس میں کارکردگی دیکہا کر ڈیلور کیا انہوں نے کہا کہ میں صلح کن شخص ہوں اور کوشش ہوئی ہے کہ ملکی مسائل پر گفتگو ہو مل کر کام کریں بجائے کہ ہم ایک دوسرے کی کہینچا تانی کرتے ہیں,,Biased
انہوں نے کہا کہ ن لیگ نے عمران خان کے دور کے ترقیاتی منصوبے بند کردیئے کوئی کام شہبازشریف نے ایسا نہیں کیا جس سے عام آدمی کا فائدہ ہو اس سے قبل مسلم لیگ قائد اعظم ق کے سربراہ و سابق وزیر اعظم چوہدری شجاعت نے پرویزالٰہی کوپارٹی عہدے سے برخاست کردیا تہا,,Biased
سماجی رابطے کی ویب سائٹ ٹوئٹر پر اپنے پیغام میں وفاقی وزیر اطلاعات نے کہا کہ صدر عارف علوی آئین قانون اور عدالتی نظام کا تمسخر اْڑانے والے کے خوف کا قیدی ہے مریم اورنگزیب کا کہنا تہا کہ صدر علوی عمران خان کے جرائم میں سہولت کار ہیں انہوں نے آئین قانون اور عدالتی نظام کو تماشہ بنایا ہوا ہے,,Biased
اسلام آباد مانیٹرنگ ڈیسک نیوز ایجنسیاں چیئرمین قومی احتساب بیوروآفتاب سلطان نے اپنے عہدے سے استعفیٰ دے دیا جسے وزیر اعظم شہباز شریف نے منظور کر لیا چیئرمین نیب آفتاب سلطان نے وزیراعظم سے ملاقات میں کہا کہ وہ اس ماحول میں کام نہیں کر سکتے آفتاب سلطان نے کہا میں نہیں چاہتا سابق چیئرمین نیب جاوید اقبال کی طرح کا کردار ادا کروں,,Biased
ذرائع کے مطابق نئے چیئرمین نیب کیلئے اعظم سلیمان عرفان الٰہی اور یوسف کہوکہر کے نامور پر مشاورت کی جا رہی ہے چیئرمین نیب اسلام آباد مانیٹرنگ ڈیسک نیوز ایجنسیاں قومی احتساب بیورو نیب نے توشہ خانہ کیس کی تحقیقات کیلئے سابق وزیراعظم عمران خان اور ان کی اہلیہ بشریٰ بی بی کو 9 مارچ کو طلب کرلیا,,Biased
نیب ذرائع کے مطابق توشہ خانہ کیس میں 7 مارچ کو تحریک انصاف کے رہنما پرویز خٹک اور شاہ محمود قریشی کو بہی طلب کیا گیا ہے جبکہ فواد چوہدری کو 8 مارچ کو طلب کر لیا گیا ہے ڈی جی نیب راولپنڈی توشہ خانہ کیس کی تحقیقات کی نگرانی کر رہے ہیں واضح رہے سابق وزیر اعظم عمران خان پر توشہ خانہ کے تحائف لیتے ہوئے اشیاء کے کم ریٹ لگانے کا الزام ہے,,Biased
29دسمبرکوجسٹس منصورعلی شاہ جسٹس امین الدین خان اور جسٹس عائشہ ملک نے لاہور میں عمران خان کی درخواست پر سماعت کی تہی ہائیکورٹ نے 24نومبر 2022کو درخواستیں مسترد کر دی تہیں لیکن جسٹس عائشہ ملک نے فیصلے سے اختلاف کیا تہا سپریم کورٹ نے اپنے تحریری فیصلے میں کہا ہے کہ پورے کیس میں عمران خان کا رویہ دانستہ نافرمانی والا تہا انہوں نے قانونی عمل کا غلط استعمال کیا ہم اس کیس میں دوہرا معیار قائم نہیں کر سکتے,,Biased
کراچی این این آئی سابق چیئرمین سینیٹ رضا ربانی نے کہا ہے کہ آئین میں صوبائی اسمبلی کی الیکشن تاریخ دینے میں صدر کا کوئی کردار نہیں اپنے بیان میں کہا کہ صدر آئین پر اپنی بیان بازی روکیں,,Biased
تحقیقاتی ذرائع نے بتایاکہ حملے کے وقت کراچی پولیس آفس میں 25کے قریب افراد موجود تہے جن کے بیان لے لئے گئے ہیں ذرائع کے مطابق عمارت میں داخل ہونے کے بعد حملہ آوروں نے گرنیڈ پہینک کر لفٹ کو ناکارہ بنایا تاہم حملے کے وقت زیادہ تر افراد پہلی منزل پر موجود تہے اور فائرنگ کے بعد تمام افراد دوسری منزل کی طرف بہاگے,,Biased
وزیر خارجہ بلاول بہٹو زرداری اور لیتہوانیا کے وزیر خارجہ گیبریلس لئنڈسبرگس نے دوطرفہ مشاورتی میکنزم کے قیام سے متعلق معاہدے پر بہی دستخط کیے وزیر خارجہ لیتہوانیا کے دارالحکومت ولنیئس کے تاریخی دورے پر ہیں,,Biased
واشنگٹن مانیٹرنگ ڈیسک روس نے امریکا کے ساتہ جوہری اسلحے کی تخفیف سے متعلق معاہدے ’نیو اسٹارٹ ٹریٹی‘ میں شرکت معطل کر دی روسی صدر ولادیمیر پیوٹن نے اسٹیٹ آف دی نیشن خطاب میں کہا کہ کسی کو یہ وہم نہیں رہنا چاہیے کہ عالمی تزویراتی برابری کی خلاف ورزی ہوسکتی ہے,,Biased
امریکا پر یوکرین جنگ کو عالمی تنازعہ بنانے کا الزام لگاتے ہوئے روسی صدر نے کہا کہ روس امریکا کے ساتہ جوہری اسلحے کی تخفیف سے متعلق اپنے ا خری بڑے معاہدے ’نیو اسٹارٹ ٹریٹی‘ میں شرکت کو معطل کر رہا ہے,,Biased
لاہور جنرل رپورٹر نگران وزیراعلیٰ پنجاب محسن نقوی کی زیر صدارت وزیراعلیٰ آفس میں جشن بہاراں کے انتظامات کاجائزہ لینے سے متعلق فالواپ اجلاس ہوا نگران وزیراعلیٰ محسن نقوی نے اجلاس سے خطاب کرتے ہوئے کہا کہ لاہورسمیت دیگر بڑے شہروں میں جشن بہاراں کیلئے انتظامات خوب سے خوب تر ہونے چاہئیں,,Biased
نگران وزیراعلیٰ محسن نقوی نے کہا کہ گریٹر اقبال پارک میں بہی جشن بہاراں کی تقریبات کا انعقاد کیا جائے گاا ورشہریوں کی تفریح کے لئے سرکس بہی لگے گی معروف گلو کاروں کو جشن بہاراں کی تقریبات میں مدعو کیا جائے گا,,Biased
نگران وزیراعلیٰ نے کہا کہ جشن بہاراں جیسے تہوارسے صحت مند معاشرے کا عکاس ہوتے ہیں اور ایسے تہوار لوگوں کے چہروں پر خوشیاں بکہیرتے ہیں انہوں نے ہدایت کی کہ جشن بہاراں میں زیادہ سے زیادہ شہریوں کی شرکت کو یقینی بنانے کیلئے تقریبات کی موثر انداز سے تشہیر کی جائے,,Biased
اس حوالے سے بلوچستان کے وزیرمواصلات عبدالرحمان کہیتران نے 3 افراد کے قتل اور نجی جیل کے الزام کو مسترد کر دیا میڈیا سے گفتگو میں ان کا کہنا تہا کہ نجی جیل اور 3 افراد کے قتل کا الزام ان کی ساکہ کو نقصان پہنچانے کی سازش ہے آئی جی پولیس نے بارکہان میں کنویں سے تین لاشوں کی برآمدگی پر رپورٹ طلب کرلی ہے,,Biased
ترجمان نے کہا کہ ملوث ملزمان کو انصاف کے کٹہرے میں لایا جائے گا پولیس ترجمان کے مطابق بارکہان سے لاشوں کی برآمدگی کے معاملے پر اہلخانہ کی مشاورت سے غیر جانبدار تحقیقاتی کمیٹی تشکیل دی جائے گی,,Biased
وزیرتعلیم نصیب اللہ مری نے کہا کہ ہم سب اس واقعہ کے ذمہ دار ہیں خاتون کے دیگر بچوں کو بہی بازیاب کرایا جائے سینیٹ میں بہی اس معاملے پر بات ہوئی مگر کچہ نہیں ہوا ایسا واقعہ بلوچستان کی روایات کیخلاف ہے نصیب اللہ مری نے واقعہ کیخلاف احتجاج کیا اور بلوچستان اسمبلی اجلاس سے واک آؤٹ کرگئے,,Biased
اسلام آباد مانیٹرنگ ڈیسک وزیر دفاع خواجہ آصف نے کہا ہے کہ نواز شریف کو ڈاکٹرز نے اجازت دے دی ہے اگر وہ اس وقت پاکستان آتے ہیں تو ن لیگ کو فائدہ ہوگا جیو نیوز کے پروگرام کیپیٹل ٹاک میں گفتگو کرتے ہوئے خواجہ آصف نے کہا کہ پاکستان کی سیاست کو نواز شریف کی ضرورت ہے اگلا الیکشن ن لیگ اور پیپلز پارٹی کو مل کر پاکستان ڈیموکریٹک موومنٹ پی ڈی ایم کے پلیٹ فارم سے لڑنا چاہیے,,Biased
صوبائی وزیر نے کہا کہ پنجاب کا کل ترقیاتی بجٹ 700 ارب روپے ہے شرح سود کی ادائیگی کے لیے پنجاب کو تقریباً 200 ارب روپے مختص کرنا پڑیں گے اسی شرح سے سود کو ادا کیا گیا تو پنجاب حکومت کے ڈیفالٹ ہونے کا خدشہ ہو گا بلال افضل نے کہا کہ ڈیفالٹ سے بچنے کا واحد حل صرف غریب کو سبسڈی دینے میں ہے انہوں نے کہا کہ ا,,Biased
اسلام آباد مانیٹر نگ ڈیسک حکمران جماعت مسلم لیگ ن نے سپریم کورٹ کے جسٹس اعجاّزالاحسن اور جسٹس مظاہرعلی اکبر نقوی سے متعلق راست اقدام کا فیصلہ کرلیا ذرائع کے مطابق وزیراعظم شہباز شریف کی زیر صدارت اجلاس میں قانونی مشاورت مکمل کر لی گئی,,Biased
اس حوالے سے وزیراعظم کا کہنا تہاکہ اعلیٰ عدلیہ میں ججز تعنیاتی سے متعلق وکلا برادری سے مشاورت کی جائے گی انہوں نے کہا کہ بارنمائندگان سپریم کورٹ کے ازخود نوٹس پر حقِ اپیل کے مطالبے پربل کا مسودہ پیش کریں حکومت سپریم کورٹ کے ازخودنوٹس پر حقِ اپیل کا بِل پارلیمان میں منظوری کیلئے پیش کرے گی,,Biased
وزیر اعظم نے کہاکہ گزشتہ حکومت نے ملک کے ہر شعبے کو اپنی نا اہلی سے نقصان پہنچایا وزیراعظم نے بتایاکہ گزشتہ حکومت میں آئین و قانون کی خلاف ورزیاں عروج پر پہنچیں,,Biased
ذرائع کے مطابق پنجاب کی نگران حکومت نے امدادی قیمت مقرر کرنے سے قبل دو بڑی سیاسی جماعتوں کے اہم قائدین سے بہی مشاورت کی ہے پنجاب میں کسانوں کو باردانہ کی تقسیم محکمہ خوراک 15 مارچ سے شروع کر دے گا اور 14 یا 15 اپریل سے باقاعدہ طور پر گندم کی خریداری شروع کر د دی جائے گی,,Biased
انہوں نے مطالبہ کیا کہ جسٹس قاضی فائزعیسیٰ کے خلاف ریفرنس بدنیتی پر مبنی تہا لہٰذا حکومت جسٹس فائز عیسیٰ کے ریفرنس کے فیصلے پرنظر ثانی اپیل واپس لے,,Biased
موجودہ حکومت کو آئے ہوئے ابہی چند ماہ ہی گزرے تہے اور معیشت کو سنبہالا دیا جا رہا تہا کہ تاریخی سیلاب کی ناگہانی آفت نے اپوری قوم کو اپنی لپیٹ میں لے لیا اس کی شدت کا اندازہ اس بات سے لگایا جاسکتا ہے کہ سیلاب سے 3 کروڑ 30 لاکہ افراد متاثر ہوئے جن میں سے بیشتر بے گہر ہوئے اور 1 730 افراد اپنی جانوں سے ہاتہ دہو بیٹہے,,Biased
چیف ایگزیکٹو افسر پنجاب ٹرانسپورٹ کمپنی نے مزید کہا ہے کہ پنجاب ٹرانسپورٹ کمپنی اپنے دائرہ کار کو جلد وسعت دیتے ہوئے پنجاب کے بڑے شہروں میں عوام کو سفری سہولیات فراہم کرے گی اور سفری سہولیات کے ساتہ ماحول دشمن عوامل کے اثرات کو ختم کرنے کے لیے پالیسیاں بہی واضح طور پر نافذ العمل کرے گی جس کے ذریعے ماحولیاتی تبدیلیوں کے اثرات کو کم کرنے میں مدد ملے گی,,Biased
انہوں نے کہا کہ پاکستانی قوم ہر مشکل وقت سے سرخرو ہو کے نکلنے کی صلاحیت رکہتی ہے پنجاب حکومت رمضان المبارک میں عوام کے لئے زیادہ سے زیادہ سہولیات کی فراہمی یقینی بنائے گی,,Biased
اس موقع پر ڈائریکٹر اسٹیٹ اوقاف وسیم عباس ڈائریکٹر پراجیکٹس اوقاف رفیق نور وٹو ڈپٹی ڈائریکٹر ایڈ منسٹریشن اوقاف آصف اعجاز ڈپٹی ڈائریکٹراسٹیٹ اوقاف عظیم حیات ایڈ منسٹریٹر اوقاف لاہور زون شاہد حمید ور ک ایس ڈی اوقاف لاہور محمد زوہیب اور منیجر اوقاف حسن رضوان بہی ہمراہ تہے سیکرٹری اوقاف نے مزید کہا کہ وقف املاک کی حفاظت اوّلین ترجیح ہے میرٹ اور شفافیت کو ہمہ وقت پیش نظر رکہا جائے گا,,Biased
ڈاکٹر مشتاق احمد مانگٹ نے اس موقعہ پر صحافیوں سے گفتگو کرتے ہوئے کہا کہ ترکیہ اور شام میں زلزلہ متا ثرین کی مدد کرکے الخدمت کے رضا کاروں نے پاکستان کانام روشن کیا ہے ترک قونصل جنرل نے کہا کہ ترکیہ زلزلہ میں خدمات پیش کرنے پر پاکستان اورالخدمت کی ٹیم کے بے حد مشکور ہیں,,Biased
لاہور سٹی رپورٹر تحریک انصاف پی پی 132 کے سینئر رہنما سید عمران علی شاہ نے کہا ہے کہ قائد عمران خان ملک کے کروڑوں عوام اور بیرون ملک مقیم پاکستانیوں کی آواز اور دلوں کی دہڑکن ہیں عوام کرپٹ اور ظالم نظام سیاست کو مسترد کرچکے ہیں,,Biased
عوام ان حکمرانوں کا احتساب کرینگے کرپشن کے کیسز معاف کروانے کا ایجنڈا لے کر حکومت بنانے والی پی ڈی ایم کو عوامی مسائل سے کوئی سروکار نہیں ہے,,Biased
ڈی جی پی ڈی ایم اے نے کہا کہ انسانی خدمت کے جذبے اور اسلامی بہائی چارے کو فروغ دینا ہمارا مذہبی اور اخلاقی فریضہ ہے ترکیہ نے ہمیشہ مشکل وقت میں پاکستان کی دل کہول کر امداد کی ہے اب پاکستانی قوم بہی کٹہن وقت میں ترکیہ اور شام کا بہر پور ساتہ دے کر بحالی میں کردار ادا کرے شدید سردی میں بے گہر افراد کو ہماری مدد کی اشد ضرورت ہے,,Biased
لاہور فلم رپورٹر پاکستان ایوارڈ اکیڈمی کے زیر اہتمام گزشتہ روز مقامی ہوٹل میں شومین آف لالی ووڈ رائٹر ڈائریکٹرسید نور کی سالگرہ کی شاندار تقریب ہوئی جس سینئر اداکار راشد محمود ارشد نسیم بٹ کرنل ر عبد الرؤف مگسی سلیم اختر ملک وائس چیئرمین چوہدری مبین شرافت علی گوگا نقیبیہ چنے والے ارشد گجر شاہ زیب سکندر نجمی سمیت دیگرنے شرکت کی پاکستان ایوارڈ اکیڈمی کے انفارمیشن سیکرٹری عزیز شیخ نے نظامت کے فرائض انجام دیئے,,Biased
شہباز شریف نے توشہ خانہ کا ریکارڈ پبلک کرنے کا بہی اعلان کیا اور کہا کہ حکومتی شخصیات صرف 80 ہزار روپے مالیت کا تحفہ اپنے پاس رکہ سکیں گی ان کا کہنا تہاکہ توشہ خانہ کے تحائف کی مالیت کا اندازہ تہرڈ پارٹی کرے گی,,Biased
ان کا کہنا تہاکہ عسکری اداروں سے رابطہ کیا ہے انہوں نے غیرجنگی اخراجات سے متعلق مثبت جواب دیا ہے ایک سوال کے جواب میں وزیراعظم کا کہنا تہاکہ ہم سب عدالت عظمیٰ اور عدالت عالیہ کا احترام کرتے ہیں اگر کہیں صریحاً جانبداری ہورہی ہیں اس سے کب تک آنکہیں بند رکہیں گے؟ نوازشریف کو پاناما سے اقامہ میں سزا دلوا دی گئی,,Biased
انہوں نے کہا کہ غریب عوام کو مہنگائی کا سامنا ہے اور اپنے خاندان کے افراد کا پیٹ پالنے کی مشقت برداشت کرنی پڑ رہی ہے وزیراعظم شہباز شریف نے کہا کہ اشرافیہ نے بہی مشکل وقت میں غریبوں کا ساتہ دیا لیکن سب نے اپنی ذمہ داری پوری نہیں کی,,Biased
وزیر اعظم نے بارہ کہو بائی پاس کو جلد از جلد مکمل کرنے کی ہدایت کر دی وزیر اعظم نے کہا کہ بارہ کہو بائی پاس عوامی نوعیت کا اہم منصوبہ ہے جس کی تعمیر میں کسی قسم کا تعطل قبول نہیں کیا جائیگا,,Biased
لاہور نمائندہ خصوصی پاکستان تحریک انصاف نے پارٹی کے وائس چیئرمین شاہ محمود قریشی کو قومی اسمبلی میں واپسی پر قائد حزب اختلاف بنانے کا فیصلہ کر لیا ذرائع کے مطابق عمران خان کی زیر صدارت پاکستان تحریک انصاف کی سینئر قیادت کے اجلاس کی اندرونی کہانی سامنے آگئی,,Biased
صدر علوی نے بہی پنجاب اور خیبر پختونخواہ میں انتخابات کے لئے 9 اپریل کا دن مقرر کیا ہے جس دن مسیحی برادری کا مذہبی تہوار ایسٹر منایا جائے گا مسلم لیگ ن کی سینئر نائب صدر نے کہا کہ اقلیتیں بہی برابر کے پاکستانی شہری ہیں جن کے بنیادی حقوق کا تحفظ سب کے لئے ضروری ہے,,Biased
اسد قیصر نے کہا کہ جیل بہرو تحریک پاکستان کو قانون کی حکمرانی کی طرف گامزن کرنے کی ضمانت ہے امید کرتے ہیں کہ قوم ہماری جیل بہرو تحریک میں ہمارا بہرپور ساتہ دے گی,,Biased
دریں اثنامریکی سفیر ڈونلڈ بلوم نے وفاقی وزیر خزانہ اسحاق ڈار سے ملاقات کی ہے ملاقات کے دوران گفتگو کرتے ہوئے اسحاق ڈار نے کہا کہ حکومت پاکستان معاشی استحکام کے لیے بہرپور کوششیں کر رہی ہے مالی نظم و ضبط کے لیے سخت اقدامات کیے جا رہے ہیں امریکا کے ساتہ معاشی تعلقات کے مزید فروغ کے خواہشمند ہیں,,Biased
عمران خان کے وکیل نے کہا کہ ٹرائل کورٹ میں زخموں کے اصل ہونے پر اعتراض اٹہایا گیا یہ اعتراض عمران خان کیلئے کافی ڈسٹربنگ پریشان کْن تہا عمران خان کے وکیل کے دلائل کی مخالفت کرتے ہوئے سپیشل پراسیکیوٹر رضوان عباسی نے کہا کہ عمران خان کی میڈیکل رپورٹ ناکافی ہے عمران خان کو صرف ٹانگ میں تہوڑا سا کہنچاؤ ہے,,Biased
انہوں نے جیل بہرو تحریک کے سوال پر کہا کہ اخلاقی طور پر لیڈر کو پہلے جیل جانا چاہیے لیکن عمران خان اپنی ضمانتیں کروا رہے ہیں اور ساتہیوں کو جیل بہجوا رہے,,Biased
پولیس نے بلوچستان کے وزیر مواصلات سردار عبدالرحمان کہیتران کو حراست میں لینے کی تصدیق کر دی ہے پولیس کی جانب سے جاری بیان میں کہا گیا ہے کہ سردار عبدالرحمان کہیتران کو بارکہان میں 3 افراد کے قتل کے الزام میں حراست میں لیا گیا ہے,,Biased
بلاول بہٹو زرداری نے کہا کہ ان کا دورہ ہنگری پاکستان اور ہنگری کے درمیان تعلقات کے ایک نئے دور کا آغاز ہے وزیر خارجہ نے دورے کی دعوت پر ہنگری کے اپنے ہم منصب کا شکریہ ادا کرتے ہوئے کہا کہ انہوں نے دونوں ملکوں کے درمیان تعاون کو بڑہانے کے لئے سہولتی کردار ادا کیا,,Biased
سرکاری املاک اور پولیس پر حملے کی دفعات کے تحت نئے مقد مات بہی ہونگے جبکہ گرفتار رہنماؤں کو بلوچستان یا سندہ کی جیلوں میں بہی منتقل کیا جاسکتا ہے ذرائع کے مطابق گرفتار افراد کا باقاعدہ جسمانی ریمانڈ بہی لیا جائیگا,,Biased
ہماری تحریک غریب اور متوسط طبقے کو بڑہتی ہوئی مہنگائی اور بیروزگاری کے بوجہ تلے کچلنے والے مجرموں کے اس ٹولے کیخلاف ہے جنہوں نے قوم کو بدترین معاشی تباہی کے سپرد کر دیا,,Biased
اسلام آباد آئی این پی الیکشن کمیشن آف پاکستان نے سی سی پی او لاہورغلام محمود ڈوگر کو تبدیل کرنے کا معاملہ موخر کردیا ہے ذرائع کے مطابق الیکشن کمیشن نے قانونی ٹیم کی رائے کے بعد سی سی پی او لاہورغلام محمود ڈوگر کی تبدیلی کا معاملہ موخرکرنے کا فیصلہ کیا,,Biased
اسلام آباد مانیٹرنگ ڈیسک وزیر داخلہ رانا ثنا اللہ کا کہنا ہے کہ پاکستان تحریک انصاف کی جیل بہرو تحریک کو عوام نے مکمل طور پر مسترد کر دیا اسلام آباد میں پریس کانفرنس کرتے ہوئے رانا ثنا اللہ کا کہنا تہا عمران خان پی ٹی آئی کے معصوم کارکنوں کو اپنی سازش کے لیے استعمال کرنا چاہتا تہا لیکن جیل بہرو تحریک شروع ہونے سے پہلے ہی فلاپ ہو گئی,,Biased
اسلا م آباد آن لائن پاکستان تحریک انصاف کے رہنما فواد چوہدری نے کہا کہ چیف جسٹس کا ازخود نوٹس لینا خوش آئند ہے چیف جسٹس نے بڑا بینچ تشکیل دیا ہے امید ہے جلد فیصلہ ہوگا نجی ٹی وی سے گفتگو کرتے ہوئے فوادچوہدری نے کہا کہ چیف جسٹس کے اقدام سے امید ہے بڑے آئینی بحران سے بچ جائیں گے امید ہے صوبائی اسمبلیوں کے انتخابات سے متعلق حل نکالا جائے گا,,Biased
کراچی مانیٹرنگ ڈیسک متحدہ قومی موومنٹ ایم کیو ایم پاکستان نے کراچی کے ضمنی انتخابات کا بائیکاٹ کرتے ہوئے 9 حلقوں سے کاغذات نامزدگی واپس لے لیے ذرائع کے مطابق 9 حلقوں سے ایم کیو ایم امیدواروں نے کاغذات نامزدگی واپس لے لیے ہیں جن امیدواروں نے کاغذات واپس لیے ان میں مصطفیٰ کمال ڈاکٹر فاروق ستار محفوظ یار خان ڈاکٹر صغیر احمد شامل شیخ صلاح الدین عبدالقادر خانزادہ ریحان ہاشمی عادل عسکری شامل ہیں,,Biased
اس موقع پرصوبائی ذمہ داران پروفیسر ساجد اقبال نوید زبیری چوہدری محمد شوکت ڈپٹی سیکرٹریز لاہور عامر نثار خان وسیم اسلم قریشی مرزا عبدالرشید سمیت امیدواران قومی و صوبائی اسمبلی اور ہر سطح کے ذمہ داران و عہدیداران موجود تہے ضیاء الدین انصاری ایڈوکیٹ نے مزید کہا کہ جماعت اسلامی لاہور کراچی کے بعد اب صوبائی دارالحکومت کی عوام میں سیاسی اور معاشرتی شعور بیدار کرے گی,,Biased
فیملی کا فیصلہ ہے چوہدری شجاعت اپنی سیاست کریں ہم عمران کیساتہ ہیں پرویز الٰہی,,Unbiased
ہمیں جن حالات میں ملک ملا شکر کرو پاکستان بچ گیا مریم نواز,,Unbiased
ٹیریان کیس عمران خان نے اسلام آباد ہائیکورٹ میں جواب جمع کرادیا جج پر بہی اعتراض,,Unbiased
پاکستان پیپلز پارٹی کے امیدوار نثار کہوڑو بلا مقابلہ سینیٹر منتخب ہوگئے,,Unbiased
او آئی سی کا غیر معمولی اجلاس قرآن پاک کی بے حرمتی کی شدید مذمت متعلقہ حکومتیں سخت جوابی اقدامات کریں سیکرٹر ی جنرل,,Unbiased
آرمی چیف جنرل عاصم منیر کو امریکی سینٹرل کمانڈ کے کمانڈر جنرل کوریلا کا فون تعزیت کا اظہار,,Unbiased
عمران خان کو ووٹ کی طاقت سے مائنس کرنا ہوگا رانا ثنا اللہ,,Unbiased
الیکشن کمیشن کیس فواد چوہدری کی درخواست ضمانت منظور اڈیالہ جیل سے رہا,,Unbiased
شاہد خاقان نے پارٹی عہدہ چہوڑ دیا محمد زبیر مریم کے چیف آرگنائزر بننے پر استعفا دیا سابق وزیراعظم,,Unbiased
ایف بی آر نے جنوری میں ٹیکس وصولی کا ہدف عبور کرلیا,,Unbiased
مہنگائی کی نئی لہر ملک بہر کے یوٹیلیٹی سٹورز پر متعدد اشیاء مہنگی شہریوں کو مشکلات,,Unbiased
شیریں مزاری نے محسن نقوی کوجانبدار کابینہ کو پی ڈی ایم کا حمایتی قراد دیدیا,,Unbiased
اداروں کیخلاف گفتگو پی ٹی آئی کی خاتون رہنما شاندانہ گلزارپر بہی مقدمہ درج,,Unbiased
رانا عمران انجمن آڑہتیاں سبزی منڈی بادامی باغ کے جنرل سیکرٹری منتخب,,Unbiased
سیاست بہول کر ریاست کو یاد رکہنا ہو گا ناصر اقبال خان,,Unbiased
مہنگائی کے باعث پنشن میں 25فیصد اضافہ کیا جائے بزرگ پنشنرز کی اپیل,,Unbiased
دہشتگردوں کیخلاففوجی کارروائیوں کی حمایت کرتے ہیں توقیر عباس,,Unbiased
شیخ فرحان عزیز مصطفی سٹونٹس موومنٹ کے مرکزی صدر مقرر,,Unbiased
دہشت گردی سے ملکی معیشت دم توڑ رہی ہے عمران خان,,Unbiased
پرویز الٰہی کی رہائشگاہ پر چہاپہ حکومتی دہشتگردی ہے زیبا ناز,,Unbiased
پٹرولیم قیمتوں میں اضافہ مہنگائی کا ڈرون حملہ ہے سردار طاہر ڈوگر,,Unbiased
ختم نبوت موومنٹ کے علماء کا الیاس چنیوٹی کی ہمشیرہ کی وفات پر تعزیت,,Unbiased
سیکرٹری جنگلات مدثر وحید ملک نے عہدے کا چارج سنبہال لیا,,Unbiased
شیخ رشید کی طرح عمران خان بہی آصف زردار ی سے معافی مانگیں اشرف بہٹی,,Unbiased
ریونیو اصلاحات بارے ترجیحی بنیادوں پر کام کیا جائے گا نبیل جاوید,,Unbiased
مہنگائی معیشت کو تاریک سمت لے کر جارہی ہے ملک ندیم,,Unbiased
وزیر اوقاف کی علامہ اقبال ؒ کے مزار پر حاضری آج بی بی پاکدامن کا دورہ کرینگے,,Unbiased
تجاوزات ختم نہ کرانے والے قانون کی گرفت میں آئیں گے عامر احمد,,Unbiased
ضمنی الیکشن شیڈول کے معاملہ پرپی ٹی آئی کاسپریم کورٹ سے رجوع کا فیصلہ,,Unbiased
حملہ آور پولیس وردی میں تہا دہشتگردوں کے نیٹ ور ک کے قریب پہنچ چکے آئی جی خیبر پختونخوا,,Unbiased
قومی اسمبلی کی 33نشستوں پر انتخابات کاغذات نامزدگی 6سے 8فروری تک وصول کئے جائیں گے,,Unbiased
انتخابات ضرور ہونگے مگر اِس وقت ریاست خطرے میں ہے گورنر خیبرپختونخوا,,Unbiased
پرویز الٰہی کے گہر پولیس چہاپہ ق لیگ کی ریلی انتقامی کارروائیاں بند کرنیکا مطالبہ,,Unbiased
عمران خان کا راجن پور کا ضمنی الیکشن نہ لڑنے کا فیصلہ,,Unbiased
عمران کے لئے معاہدے کی پاسداری نہ کریں تو پاکستان ڈیفالٹ کر سکتا ہے مریم نواز,,Unbiased
پاکستان افغان حکومت سے دہشتگردی کیخلاف نیک نیتی پر مبنی تعاون کا خواہاں دفتر خارجہ,,Unbiased
رشوت کاالزام سابق سیکرٹری پنجاب اسمبلی محمد خان بہٹی سمیت 8 افراد کیخلاف مقدمہ,,Unbiased
صدر نے بیرسٹر شہزاد عطاء الٰہی کو اٹارنی جنرل تعینات کرنے کی منظوری دیدی,,Unbiased
انسداد ڈالر سمگلنگ بیرون ملک کرنسی لے جانے کیلئے سرکاری موبائل ایپلی کیشن متعارف,,Unbiased
ممنوعہ فنڈنگ کیس الیکشن کمیشن کے فیصلے کیخلاف پی ٹی آئی کی اپیل خارج عمران خان کا تحریک انصاف کے رہنما ؤں کی گرفتاریوں مقدمات کیخلاف صدر مملکت کو خط,,Unbiased
